shipping_id,order_id,shipping_date,return_date,shipping_providers,delivery_status
8700,13700,01/07/2021,,ups,In Transit
8701,13701,26/06/2021,,ups,Delivered
8702,13702,29/01/2022,06/02/2022,dhl,Returned
8703,13703,12/12/2022,,bluedart,In Transit
8704,13704,09/03/2023,,fedex,Delivered
8705,13705,20/09/2020,,fedex,Delivered
8706,13706,30/06/2024,,bluedart,Delivered
8707,13707,27/02/2024,01/03/2024,dhl,Returned
8708,13708,13/02/2020,21/02/2020,ups,Returned
8709,13709,28/02/2023,06/03/2023,bluedart,Returned
8710,13710,02/01/2021,,ups,Delivered
8711,13711,03/03/2024,,bluedart,In Transit
8712,13712,03/12/2022,12/12/2022,bluedart,Returned
8713,13713,14/05/2024,23/05/2024,ups,Returned
8714,13714,16/07/2024,,dhl,Delivered
8715,13715,23/04/2020,,bluedart,In Transit
8716,13716,23/11/2021,,dhl,In Transit
8717,13717,18/03/2021,28/03/2021,dhl,Returned
8718,13718,08/02/2024,,dhl,Delivered
8719,13719,23/10/2021,,ups,Delivered
8720,13720,14/07/2024,22/07/2024,bluedart,Returned
8721,13721,01/07/2021,,bluedart,In Transit
8722,13722,23/10/2020,,dhl,Delivered
8723,13723,22/03/2023,30/03/2023,fedex,Returned
8724,13724,21/09/2021,,ups,In Transit
8725,13725,15/01/2022,,ups,Delivered
8726,13726,13/01/2023,,fedex,In Transit
8727,13727,14/11/2022,22/11/2022,fedex,Returned
8728,13728,23/06/2021,,fedex,Delivered
8729,13729,07/02/2022,,fedex,In Transit
8730,13730,15/05/2022,,fedex,Delivered
8731,13731,26/07/2021,03/08/2021,fedex,Returned
8732,13732,28/01/2024,,dhl,Delivered
8733,13733,24/04/2022,,fedex,Delivered
8734,13734,31/10/2020,,ups,In Transit
8735,13735,16/10/2023,,dhl,In Transit
8736,13736,21/06/2024,,bluedart,In Transit
8737,13737,21/01/2023,25/01/2023,ups,Returned
8738,13738,15/06/2024,19/06/2024,ups,Returned
8739,13739,03/01/2023,,bluedart,Delivered
8740,13740,15/10/2024,,ups,Delivered
8741,13741,19/09/2021,,ups,In Transit
8742,13742,29/05/2024,08/06/2024,fedex,Returned
8743,13743,07/09/2023,14/09/2023,bluedart,Returned
8744,13744,19/11/2024,,dhl,In Transit
8745,13745,27/03/2023,,fedex,Delivered
8746,13746,02/11/2023,06/11/2023,fedex,Returned
8747,13747,20/04/2021,,dhl,In Transit
8748,13748,12/01/2020,,ups,In Transit
8749,13749,26/06/2020,,dhl,In Transit
8750,13750,04/05/2024,,ups,Delivered
8751,13751,02/10/2024,,dhl,Delivered
8752,13752,21/02/2022,28/02/2022,dhl,Returned
8753,13753,08/04/2024,,bluedart,Delivered
8754,13754,14/02/2021,,ups,In Transit
8755,13755,13/02/2021,21/02/2021,ups,Returned
8756,13756,30/11/2021,,dhl,Delivered
8757,13757,05/09/2020,,bluedart,In Transit
8758,13758,21/08/2022,,fedex,In Transit
8759,13759,14/03/2024,,bluedart,In Transit
8760,13760,26/06/2021,,bluedart,In Transit
8761,13761,10/04/2020,,dhl,In Transit
8762,13762,31/03/2020,05/04/2020,ups,Returned
8763,13763,05/05/2023,,ups,Delivered
8764,13764,24/05/2021,,dhl,In Transit
8765,13765,21/06/2020,,ups,Delivered
8766,13766,20/06/2020,,fedex,In Transit
8767,13767,03/01/2021,,fedex,Delivered
8768,13768,24/01/2024,,bluedart,Delivered
8769,13769,12/04/2022,21/04/2022,dhl,Returned
8770,13770,28/10/2023,,bluedart,Delivered
8771,13771,11/06/2023,20/06/2023,fedex,Returned
8772,13772,22/09/2023,,fedex,In Transit
8773,13773,29/10/2024,,fedex,Delivered
8774,13774,14/06/2024,,dhl,In Transit
8775,13775,13/02/2022,,fedex,Delivered
8776,13776,08/11/2023,18/11/2023,ups,Returned
8777,13777,05/05/2020,08/05/2020,ups,Returned
8778,13778,31/03/2022,08/04/2022,ups,Returned
8779,13779,03/11/2022,,bluedart,In Transit
8780,13780,26/02/2022,,bluedart,In Transit
8781,13781,11/08/2022,,fedex,Delivered
8782,13782,13/11/2023,16/11/2023,bluedart,Returned
8783,13783,23/09/2022,,fedex,In Transit
8784,13784,27/12/2021,,bluedart,In Transit
8785,13785,27/08/2023,06/09/2023,ups,Returned
8786,13786,16/11/2024,22/11/2024,dhl,Returned
8787,13787,10/12/2023,,bluedart,Delivered
8788,13788,05/06/2021,15/06/2021,ups,Returned
8789,13789,12/06/2020,,bluedart,In Transit
8790,13790,02/07/2020,05/07/2020,ups,Returned
8791,13791,19/12/2024,,fedex,Delivered
8792,13792,12/11/2021,22/11/2021,fedex,Returned
8793,13793,06/11/2023,,bluedart,Delivered
8794,13794,08/04/2023,14/04/2023,bluedart,Returned
8795,13795,04/11/2020,,dhl,Delivered
8796,13796,14/12/2021,,fedex,Delivered
8797,13797,01/12/2020,,ups,In Transit
8798,13798,14/06/2021,,ups,In Transit
8799,13799,13/02/2021,,fedex,Delivered
8800,13800,21/03/2024,,ups,In Transit
8801,13801,26/10/2023,,fedex,In Transit
8802,13802,03/04/2022,,ups,In Transit
8803,13803,03/07/2023,,bluedart,Delivered
8804,13804,07/10/2020,,ups,Delivered
8805,13805,24/01/2023,,dhl,In Transit
8806,13806,28/11/2023,02/12/2023,ups,Returned
8807,13807,26/03/2020,30/03/2020,fedex,Returned
8808,13808,24/10/2020,02/11/2020,fedex,Returned
8809,13809,15/10/2022,,fedex,In Transit
8810,13810,16/11/2024,,dhl,Delivered
8811,13811,17/12/2020,,ups,In Transit
8812,13812,15/10/2023,,fedex,Delivered
8813,13813,05/07/2024,,fedex,In Transit
8814,13814,16/01/2022,,dhl,In Transit
8815,13815,26/06/2022,,ups,Delivered
8816,13816,07/10/2020,,dhl,In Transit
8817,13817,14/12/2021,,dhl,In Transit
8818,13818,25/06/2022,,bluedart,In Transit
8819,13819,08/12/2022,,dhl,Delivered
8820,13820,27/11/2023,,fedex,In Transit
8821,13821,26/11/2024,05/12/2024,bluedart,Returned
8822,13822,08/12/2023,,dhl,Delivered
8823,13823,14/11/2023,,fedex,In Transit
8824,13824,13/02/2024,17/02/2024,dhl,Returned
8825,13825,18/04/2024,,fedex,In Transit
8826,13826,03/11/2020,,bluedart,Delivered
8827,13827,26/02/2020,05/03/2020,ups,Returned
8828,13828,07/04/2020,,fedex,Delivered
8829,13829,07/12/2024,,fedex,Delivered
8830,13830,22/10/2023,27/10/2023,dhl,Returned
8831,13831,26/12/2024,31/12/2024,bluedart,Returned
8832,13832,15/10/2021,,ups,Delivered
8833,13833,28/11/2024,05/12/2024,ups,Returned
8834,13834,07/05/2020,,bluedart,Delivered
8835,13835,02/09/2020,05/09/2020,dhl,Returned
8836,13836,19/10/2022,,fedex,In Transit
8837,13837,04/03/2020,10/03/2020,dhl,Returned
8838,13838,09/10/2022,12/10/2022,bluedart,Returned
8839,13839,28/02/2021,,fedex,In Transit
8840,13840,30/09/2024,07/10/2024,ups,Returned
8841,13841,23/05/2023,01/06/2023,ups,Returned
8842,13842,16/04/2020,19/04/2020,dhl,Returned
8843,13843,14/05/2023,,bluedart,In Transit
8844,13844,22/02/2021,,fedex,Delivered
8845,13845,31/12/2022,,bluedart,In Transit
8846,13846,07/07/2022,,fedex,In Transit
8847,13847,02/06/2020,,bluedart,Delivered
8848,13848,16/03/2022,,dhl,Delivered
8849,13849,08/05/2023,16/05/2023,fedex,Returned
8850,13850,08/02/2020,,dhl,In Transit
8851,13851,31/05/2022,,fedex,In Transit
8852,13852,02/05/2020,05/05/2020,ups,Returned
8853,13853,03/02/2020,,dhl,In Transit
8854,13854,19/12/2022,,bluedart,Delivered
8855,13855,30/06/2023,07/07/2023,bluedart,Returned
8856,13856,02/06/2023,,dhl,Delivered
8857,13857,24/07/2022,,fedex,Delivered
8858,13858,19/11/2021,27/11/2021,bluedart,Returned
8859,13859,13/01/2023,,bluedart,In Transit
8860,13860,24/11/2023,,ups,In Transit
8861,13861,10/12/2021,19/12/2021,ups,Returned
8862,13862,07/07/2021,12/07/2021,ups,Returned
8863,13863,16/05/2020,21/05/2020,fedex,Returned
8864,13864,06/03/2024,,dhl,In Transit
8865,13865,05/02/2022,09/02/2022,bluedart,Returned
8866,13866,12/11/2020,,bluedart,In Transit
8867,13867,10/11/2022,,fedex,In Transit
8868,13868,15/01/2020,,fedex,Delivered
8869,13869,10/04/2022,,dhl,Delivered
8870,13870,15/04/2020,,fedex,In Transit
8871,13871,10/05/2021,,ups,In Transit
8872,13872,23/02/2020,,dhl,Delivered
8873,13873,04/03/2024,,fedex,In Transit
8874,13874,09/09/2024,,fedex,In Transit
8875,13875,25/11/2020,04/12/2020,dhl,Returned
8876,13876,04/04/2021,,bluedart,In Transit
8877,13877,08/11/2024,,ups,In Transit
8878,13878,22/08/2020,,bluedart,Delivered
8879,13879,11/12/2020,21/12/2020,fedex,Returned
8880,13880,11/07/2023,,ups,In Transit
8881,13881,15/03/2021,,dhl,Delivered
8882,13882,17/11/2020,,dhl,In Transit
8883,13883,11/12/2021,,ups,In Transit
8884,13884,19/08/2022,,ups,In Transit
8885,13885,25/01/2021,,dhl,In Transit
8886,13886,20/05/2024,,bluedart,Delivered
8887,13887,03/02/2024,,dhl,In Transit
8888,13888,24/11/2021,,fedex,Delivered
8889,13889,22/02/2023,,bluedart,Delivered
8890,13890,06/01/2021,12/01/2021,ups,Returned
8891,13891,28/02/2021,,bluedart,In Transit
8892,13892,08/03/2020,,ups,Delivered
8893,13893,05/04/2020,09/04/2020,fedex,Returned
8894,13894,07/05/2023,,dhl,Delivered
8895,13895,05/01/2024,15/01/2024,dhl,Returned
8896,13896,15/08/2024,,dhl,In Transit
8897,13897,12/12/2020,19/12/2020,ups,Returned
8898,13898,20/01/2022,24/01/2022,bluedart,Returned
8899,13899,08/05/2023,,dhl,Delivered
8900,13900,18/10/2024,,ups,Delivered
8901,13901,07/04/2024,,fedex,Delivered
8902,13902,02/02/2023,,dhl,Delivered
8903,13903,11/02/2022,16/02/2022,bluedart,Returned
8904,13904,21/01/2022,29/01/2022,fedex,Returned
8905,13905,21/11/2021,,bluedart,In Transit
8906,13906,24/10/2020,28/10/2020,ups,Returned
8907,13907,23/10/2023,,dhl,Delivered
8908,13908,25/06/2022,,dhl,Delivered
8909,13909,09/07/2021,,fedex,Delivered
8910,13910,03/10/2023,,ups,Delivered
8911,13911,11/04/2024,15/04/2024,fedex,Returned
8912,13912,30/01/2023,,ups,In Transit
8913,13913,25/08/2021,,bluedart,In Transit
8914,13914,06/01/2021,,dhl,Delivered
8915,13915,05/04/2023,14/04/2023,fedex,Returned
8916,13916,31/10/2024,,dhl,Delivered
8917,13917,13/07/2023,,ups,Delivered
8918,13918,05/05/2023,,fedex,In Transit
8919,13919,04/05/2021,,ups,Delivered
8920,13920,29/12/2024,,dhl,Delivered
8921,13921,11/03/2021,,ups,Delivered
8922,13922,06/08/2024,,ups,In Transit
8923,13923,15/03/2020,,dhl,In Transit
8924,13924,22/12/2024,27/12/2024,dhl,Returned
8925,13925,22/02/2020,29/02/2020,bluedart,Returned
8926,13926,04/01/2020,,bluedart,In Transit
8927,13927,23/10/2024,,fedex,In Transit
8928,13928,14/06/2020,21/06/2020,fedex,Returned
8929,13929,03/03/2021,09/03/2021,bluedart,Returned
8930,13930,24/11/2024,,dhl,Delivered
8931,13931,04/02/2022,10/02/2022,fedex,Returned
8932,13932,09/07/2021,,dhl,In Transit
8933,13933,26/04/2020,02/05/2020,fedex,Returned
8934,13934,31/05/2020,,fedex,In Transit
8935,13935,26/06/2022,,bluedart,Delivered
8936,13936,25/07/2021,,fedex,Delivered
8937,13937,21/02/2021,,fedex,Delivered
8938,13938,14/08/2023,,ups,Delivered
8939,13939,30/10/2023,,dhl,Delivered
8940,13940,07/05/2023,17/05/2023,ups,Returned
8941,13941,13/06/2022,,fedex,In Transit
8942,13942,10/08/2023,14/08/2023,bluedart,Returned
8943,13943,10/04/2024,15/04/2024,bluedart,Returned
8944,13944,10/12/2021,19/12/2021,ups,Returned
8945,13945,17/11/2022,,dhl,In Transit
8946,13946,11/06/2024,,fedex,Delivered
8947,13947,15/04/2024,,bluedart,Delivered
8948,13948,17/05/2023,,dhl,Delivered
8949,13949,19/11/2022,,ups,Delivered
8950,13950,29/01/2020,,fedex,Delivered
8951,13951,23/06/2020,30/06/2020,dhl,Returned
8952,13952,05/09/2020,,fedex,In Transit
8953,13953,09/09/2022,,dhl,Delivered
8954,13954,25/06/2024,30/06/2024,ups,Returned
8955,13955,26/05/2022,,dhl,In Transit
8956,13956,26/05/2023,,fedex,In Transit
8957,13957,29/04/2020,,bluedart,In Transit
8958,13958,11/09/2023,,dhl,In Transit
8959,13959,08/11/2023,18/11/2023,fedex,Returned
8960,13960,04/09/2021,13/09/2021,ups,Returned
8961,13961,14/04/2023,,dhl,In Transit
8962,13962,26/03/2021,,ups,In Transit
8963,13963,22/08/2020,29/08/2020,ups,Returned
8964,13964,26/01/2024,,dhl,In Transit
8965,13965,30/03/2022,,dhl,Delivered
8966,13966,18/12/2020,,dhl,In Transit
8967,13967,16/10/2020,,dhl,In Transit
8968,13968,23/12/2024,01/01/2025,fedex,Returned
8969,13969,10/02/2022,19/02/2022,fedex,Returned
8970,13970,07/05/2022,10/05/2022,bluedart,Returned
8971,13971,19/02/2023,,ups,In Transit
8972,13972,13/05/2024,,dhl,Delivered
8973,13973,07/02/2024,,bluedart,Delivered
8974,13974,03/03/2021,,bluedart,In Transit
8975,13975,29/05/2024,01/06/2024,dhl,Returned
8976,13976,13/04/2024,20/04/2024,bluedart,Returned
8977,13977,03/10/2020,,fedex,In Transit
8978,13978,07/07/2022,,fedex,Delivered
8979,13979,07/10/2022,,dhl,Delivered
8980,13980,29/04/2024,,dhl,Delivered
8981,13981,31/01/2023,,dhl,Delivered
8982,13982,15/06/2020,,dhl,In Transit
8983,13983,01/10/2022,,ups,In Transit
8984,13984,20/07/2023,,bluedart,In Transit
8985,13985,09/10/2020,,bluedart,In Transit
8986,13986,01/11/2024,11/11/2024,dhl,Returned
8987,13987,11/05/2022,21/05/2022,dhl,Returned
8988,13988,09/06/2022,16/06/2022,ups,Returned
8989,13989,15/07/2024,,dhl,Delivered
8990,13990,11/04/2021,20/04/2021,fedex,Returned
8991,13991,21/02/2023,24/02/2023,fedex,Returned
8992,13992,09/07/2020,,fedex,In Transit
8993,13993,14/08/2024,,dhl,Delivered
8994,13994,12/11/2022,,ups,Delivered
8995,13995,29/12/2021,,ups,In Transit
8996,13996,29/09/2020,08/10/2020,ups,Returned
8997,13997,03/07/2020,13/07/2020,fedex,Returned
8998,13998,18/11/2023,,fedex,In Transit
8999,13999,01/02/2022,10/02/2022,dhl,Returned
9000,14000,22/07/2024,,ups,Delivered
9001,14001,14/03/2024,,bluedart,Delivered
9002,14002,17/03/2024,,ups,In Transit
9003,14003,17/02/2023,24/02/2023,fedex,Returned
9004,14004,11/03/2020,14/03/2020,fedex,Returned
9005,14005,12/03/2020,,dhl,In Transit
9006,14006,13/05/2022,,ups,Delivered
9007,14007,15/08/2021,,fedex,Delivered
9008,14008,14/04/2021,,dhl,Delivered
9009,14009,04/07/2022,08/07/2022,bluedart,Returned
9010,14010,20/04/2020,24/04/2020,dhl,Returned
9011,14011,26/07/2020,05/08/2020,ups,Returned
9012,14012,11/07/2022,,dhl,Delivered
9013,14013,03/03/2022,,fedex,In Transit
9014,14014,13/07/2023,17/07/2023,ups,Returned
9015,14015,07/02/2020,,dhl,In Transit
9016,14016,21/11/2024,,dhl,Delivered
9017,14017,02/10/2024,11/10/2024,dhl,Returned
9018,14018,19/01/2020,,dhl,Delivered
9019,14019,05/09/2024,,bluedart,In Transit
9020,14020,12/01/2022,,dhl,In Transit
9021,14021,17/08/2022,,dhl,Delivered
9022,14022,03/01/2023,07/01/2023,fedex,Returned
9023,14023,28/07/2022,,bluedart,In Transit
9024,14024,17/01/2021,,bluedart,Delivered
9025,14025,19/09/2024,,bluedart,Delivered
9026,14026,26/12/2021,,ups,In Transit
9027,14027,21/10/2020,,dhl,In Transit
9028,14028,07/03/2023,12/03/2023,dhl,Returned
9029,14029,13/11/2022,,dhl,In Transit
9030,14030,22/08/2022,,dhl,Delivered
9031,14031,12/09/2023,22/09/2023,ups,Returned
9032,14032,25/10/2023,,fedex,Delivered
9033,14033,11/11/2023,,dhl,In Transit
9034,14034,28/03/2022,,dhl,In Transit
9035,14035,06/10/2024,09/10/2024,bluedart,Returned
9036,14036,14/02/2022,,dhl,Delivered
9037,14037,20/04/2022,,dhl,In Transit
9038,14038,11/12/2024,,bluedart,Delivered
9039,14039,11/11/2023,,bluedart,In Transit
9040,14040,28/04/2020,05/05/2020,ups,Returned
9041,14041,01/04/2023,04/04/2023,ups,Returned
9042,14042,31/03/2022,,bluedart,Delivered
9043,14043,25/01/2022,02/02/2022,bluedart,Returned
9044,14044,29/04/2020,,dhl,In Transit
9045,14045,03/09/2021,,ups,In Transit
9046,14046,06/06/2024,13/06/2024,fedex,Returned
9047,14047,07/12/2020,10/12/2020,fedex,Returned
9048,14048,16/04/2023,25/04/2023,ups,Returned
9049,14049,13/04/2021,,bluedart,In Transit
9050,14050,22/05/2021,,fedex,In Transit
9051,14051,12/06/2023,,fedex,In Transit
9052,14052,27/03/2021,,dhl,Delivered
9053,14053,08/01/2022,,dhl,In Transit
9054,14054,22/07/2021,,dhl,In Transit
9055,14055,12/04/2023,18/04/2023,bluedart,Returned
9056,14056,28/08/2021,01/09/2021,fedex,Returned
9057,14057,04/11/2023,,dhl,In Transit
9058,14058,31/01/2021,,bluedart,In Transit
9059,14059,30/04/2024,,ups,Delivered
9060,14060,23/04/2023,03/05/2023,bluedart,Returned
9061,14061,29/04/2021,,ups,Delivered
9062,14062,02/08/2020,,bluedart,In Transit
9063,14063,22/07/2022,,ups,Delivered
9064,14064,12/02/2020,,ups,Delivered
9065,14065,02/11/2021,08/11/2021,bluedart,Returned
9066,14066,06/12/2023,,dhl,Delivered
9067,14067,17/07/2023,,ups,Delivered
9068,14068,24/02/2024,,fedex,In Transit
9069,14069,12/01/2021,17/01/2021,fedex,Returned
9070,14070,07/10/2023,16/10/2023,fedex,Returned
9071,14071,03/09/2022,,ups,In Transit
9072,14072,02/05/2023,,ups,In Transit
9073,14073,18/10/2024,26/10/2024,fedex,Returned
9074,14074,02/04/2020,,bluedart,Delivered
9075,14075,14/11/2023,,bluedart,Delivered
9076,14076,07/02/2022,,fedex,Delivered
9077,14077,31/12/2020,,bluedart,In Transit
9078,14078,30/06/2020,,fedex,In Transit
9079,14079,24/10/2023,,bluedart,In Transit
9080,14080,27/08/2023,06/09/2023,ups,Returned
9081,14081,18/11/2022,,ups,Delivered
9082,14082,14/11/2022,21/11/2022,fedex,Returned
9083,14083,06/03/2023,,bluedart,Delivered
9084,14084,29/03/2022,,ups,Delivered
9085,14085,03/05/2023,07/05/2023,bluedart,Returned
9086,14086,27/12/2020,31/12/2020,dhl,Returned
9087,14087,01/06/2024,07/06/2024,bluedart,Returned
9088,14088,14/08/2022,,fedex,In Transit
9089,14089,23/07/2024,,fedex,In Transit
9090,14090,07/03/2021,11/03/2021,bluedart,Returned
9091,14091,16/07/2023,,bluedart,Delivered
9092,14092,10/04/2024,,dhl,Delivered
9093,14093,03/12/2021,06/12/2021,ups,Returned
9094,14094,25/01/2021,,dhl,In Transit
9095,14095,08/05/2022,,ups,In Transit
9096,14096,27/08/2024,,dhl,Delivered
9097,14097,26/01/2022,,bluedart,Delivered
9098,14098,27/04/2020,,ups,In Transit
9099,14099,14/04/2023,21/04/2023,ups,Returned
9100,14100,27/07/2024,,ups,In Transit
9101,14101,27/05/2020,02/06/2020,bluedart,Returned
9102,14102,27/12/2020,,fedex,In Transit
9103,14103,13/03/2020,,bluedart,Delivered
9104,14104,02/01/2022,,fedex,Delivered
9105,14105,22/09/2024,,ups,Delivered
9106,14106,21/04/2023,,dhl,In Transit
9107,14107,29/05/2021,03/06/2021,dhl,Returned
9108,14108,11/04/2022,,ups,In Transit
9109,14109,17/05/2024,,ups,In Transit
9110,14110,26/12/2024,,dhl,Delivered
9111,14111,04/03/2021,,fedex,In Transit
9112,14112,20/12/2023,,dhl,Delivered
9113,14113,18/04/2020,,ups,In Transit
9114,14114,08/12/2020,,bluedart,Delivered
9115,14115,31/05/2021,,bluedart,Delivered
9116,14116,05/03/2020,,fedex,Delivered
9117,14117,30/03/2024,04/04/2024,dhl,Returned
9118,14118,25/12/2022,,bluedart,Delivered
9119,14119,06/10/2020,10/10/2020,ups,Returned
9120,14120,02/03/2021,,ups,Delivered
9121,14121,19/12/2023,,ups,In Transit
9122,14122,29/03/2023,,ups,In Transit
9123,14123,03/06/2024,,dhl,In Transit
9124,14124,01/05/2024,06/05/2024,bluedart,Returned
9125,14125,28/09/2021,06/10/2021,dhl,Returned
9126,14126,30/06/2022,,dhl,In Transit
9127,14127,16/12/2022,21/12/2022,fedex,Returned
9128,14128,04/07/2020,,bluedart,In Transit
9129,14129,17/07/2022,,fedex,In Transit
9130,14130,18/02/2020,,dhl,Delivered
9131,14131,06/03/2020,12/03/2020,dhl,Returned
9132,14132,04/11/2020,,bluedart,Delivered
9133,14133,26/09/2024,,dhl,In Transit
9134,14134,21/01/2020,30/01/2020,fedex,Returned
9135,14135,25/03/2024,04/04/2024,dhl,Returned
9136,14136,16/07/2021,25/07/2021,dhl,Returned
9137,14137,08/12/2021,15/12/2021,bluedart,Returned
9138,14138,14/10/2020,17/10/2020,fedex,Returned
9139,14139,23/02/2024,,dhl,In Transit
9140,14140,27/01/2021,,ups,Delivered
9141,14141,23/12/2021,,ups,Delivered
9142,14142,09/07/2023,,dhl,In Transit
9143,14143,30/10/2021,,bluedart,In Transit
9144,14144,23/04/2023,,ups,Delivered
9145,14145,24/09/2023,03/10/2023,ups,Returned
9146,14146,05/05/2022,14/05/2022,fedex,Returned
9147,14147,10/06/2020,19/06/2020,fedex,Returned
9148,14148,07/05/2023,,bluedart,Delivered
9149,14149,06/01/2021,15/01/2021,fedex,Returned
9150,14150,21/11/2022,26/11/2022,ups,Returned
9151,14151,06/01/2022,,dhl,Delivered
9152,14152,03/06/2024,,bluedart,Delivered
9153,14153,27/01/2020,,fedex,In Transit
9154,14154,22/04/2022,,bluedart,In Transit
9155,14155,22/02/2024,,fedex,Delivered
9156,14156,11/08/2021,14/08/2021,bluedart,Returned
9157,14157,13/11/2023,,ups,Delivered
9158,14158,30/11/2023,08/12/2023,dhl,Returned
9159,14159,20/01/2022,,dhl,In Transit
9160,14160,22/03/2022,,fedex,Delivered
9161,14161,14/04/2024,,fedex,Delivered
9162,14162,02/12/2023,12/12/2023,fedex,Returned
9163,14163,21/10/2023,,fedex,In Transit
9164,14164,15/07/2024,,fedex,In Transit
9165,14165,10/12/2022,,fedex,Delivered
9166,14166,20/07/2020,,bluedart,In Transit
9167,14167,08/08/2021,,bluedart,In Transit
9168,14168,07/09/2021,,dhl,Delivered
9169,14169,03/07/2021,,bluedart,In Transit
9170,14170,11/08/2024,20/08/2024,fedex,Returned
9171,14171,09/10/2022,,bluedart,In Transit
9172,14172,06/12/2020,,fedex,In Transit
9173,14173,26/11/2021,,bluedart,Delivered
9174,14174,25/04/2024,03/05/2024,fedex,Returned
9175,14175,07/05/2020,,fedex,Delivered
9176,14176,04/01/2024,,fedex,In Transit
9177,14177,25/02/2020,06/03/2020,ups,Returned
9178,14178,24/08/2022,,bluedart,In Transit
9179,14179,05/06/2020,,bluedart,Delivered
9180,14180,29/09/2023,02/10/2023,dhl,Returned
9181,14181,14/12/2021,,fedex,In Transit
9182,14182,15/08/2022,22/08/2022,fedex,Returned
9183,14183,01/04/2021,,bluedart,In Transit
9184,14184,27/09/2022,06/10/2022,bluedart,Returned
9185,14185,03/04/2024,09/04/2024,fedex,Returned
9186,14186,03/10/2023,,bluedart,In Transit
9187,14187,05/10/2023,12/10/2023,ups,Returned
9188,14188,09/12/2021,,dhl,Delivered
9189,14189,19/05/2022,,ups,In Transit
9190,14190,24/12/2022,,dhl,In Transit
9191,14191,13/11/2023,,bluedart,In Transit
9192,14192,29/07/2024,04/08/2024,bluedart,Returned
9193,14193,07/02/2020,11/02/2020,fedex,Returned
9194,14194,08/05/2022,,ups,Delivered
9195,14195,20/03/2023,25/03/2023,fedex,Returned
9196,14196,09/12/2024,18/12/2024,ups,Returned
9197,14197,18/01/2023,,dhl,Delivered
9198,14198,04/04/2024,,fedex,In Transit
9199,14199,12/07/2022,22/07/2022,ups,Returned
9200,14200,27/09/2024,04/10/2024,bluedart,Returned
9201,14201,31/07/2022,,fedex,Delivered
9202,14202,06/03/2023,14/03/2023,fedex,Returned
9203,14203,12/11/2023,,dhl,Delivered
9204,14204,11/03/2023,16/03/2023,fedex,Returned
9205,14205,25/05/2023,,dhl,Delivered
